,id_news,country,media_outlet,url,title,text,date,San_Pablo,San_Juan_de_la_Costa,Río_Negro,Quinchao,Quemchi,Quellón,Queilén,Puyehue,Purranque,Puqueldón,Puerto_Varas,Puerto_Octay,Puerto_Montt,Palena,Osorno,Maullín,Los_Muermos,Llanquihue,Hualaihué,Futaleufú,Frutillar,Fresia,Dalcahue,Curaco_de_Vélez,Cochamó,Chonchi,Chaitén,Castro,Calbuco,Ancud
158,21381399.0,chile,elinsular,https://elinsular.cl/noticias/chiloe/2022/01/05/castro-presenta-parrilla-cultural-para-enero/,Castro presenta parrilla cultural para enero,"La dirección de Cultura y Turismo de la Municipalidad de Castro ha comenzado a gestar gradualmente una programación de verano en la comuna, que durante el mes de enero está abocado a las nuevas producciones y conciertos de nuestros músicos locales, además de exposiciones visuales abiertas al público disponibles en el edificio de Serrano 320 y muestras de artesanía tradicional en Plaza de Armas de Castro. Desde fines de diciembre del 2021 se encuentran disponibles las exposiciones “Levisterio” del fotógrafo Pablo Fattori y “De ayer y hoy” de la artista visual Camila Ramírez. Levisterio rescata y reinterpreta mitos y leyendas del sur de Chile, modificando y reconstruyendo el imaginario colectivo que existe dentro de nuestro folclor a través de fotografía puesta en escena. Los relatos que tienen cabida en el proyecto son La Fiura, La Viuda, La Voladora y La Recta Provincia, siendo cada uno de ellos reinterpretados bajo una perspectiva estética vinculados al montaje de la puesta en escena. De ayer y de hoy es una exposición de veinte obras gráficas en blanco y negro de la artista visual Camila Ramírez inspiradas en veinte canciones populares arraigadas en la memoria colectiva de varias generaciones, abarcando géneros musicales como cumbia, pop y las clásicas “canciones cebolla”. Esta serie con evidentes guiños estilísticos del cómic nos adentra en un imaginario rico en elementos urbanos, la publicidad, la moda y en algunas obras un evidente ambiente futurista. Ambas exposiciones estarán dispuestas en el Centro Cultural de Castro (Ignacio Serrano 320) hasta el viernes 07 de enero, disponibles para todo público. De igual manera, desde el 04 de enero al 15 de marzo se estará desarrollando la Muestra de Artesanía Tradicional, instancia llevada a cabo por la oficina de Turismo de Castro Municipio para la exhibición de obras artesanales con técnicas propias del archipiélago, en Plaza de Armas de la comuna. LANZAMIENTOS DE DISCOS Y CONCIERTOS LOCALES El área de programación del Centro Cultural de Castro contempla una serie de shows musicales para el mes de enero. En primer lugar, este próximo sábado 08 de enero se llevará a cabo el lanzamiento del disco “Folclor de Vertiente” de la cantora chilota Maruja Navarro, en el Centro Cultural de Castro a las 20 horas. En la instancia estará acompañada por destacados artistas del circuito folclórico de la provincia tales como David Cárdenas, Cristian Bórquez, Rigo Vargas y Caro Guttmann, además de las voces de Ana Cárdenas y Roxana Vásquez. Continuando con los lanzamientos en el Centro Cultural, el día viernes 14 de enero a las 20 horas se realizará la presentación del disco “Suena Lindo” del conjunto folclórico cuequero Manzanar de Chiloé. Esta es la primera producción musical de la agrupación, que contendrá un variado repertorio dedicado a nuestro baile nacional. El rock experimental de banda Wichañe volverá a inundar el Centro Cultural de Castro, quienes se estarán presentando todo su repertorio en el que confluyen el rock, folk y el jazz con ritmos y sonoridades propios de los pueblos originarios. La cita con los realizadores del disco “Pedro María Ñankupel, el Pirata de Chiloé” es para este próximo viernes 14 de enero a las 20 horas en Ignacio Serrano 320. Y para finalizar con la parrilla de enero, los días 27, 28 y 29 de enero desde las 19 horas en el Centro Cultural de Castro se estará desarrollando el XIII Festival Musical de Chiloé, iniciativa producida por la agrupación cultural Codarte Chiloé, financiada en esta edición por el Gobierno Regional de Los Lagos. Una de las principales misiones encomendadas por el alcalde de Castro, Juan Eduardo Vera, es fomentar las presentaciones del circuito artístico cultural del archipiélago desde la capital provincial de Chiloé, siempre teniendo en cuenta los protocolos encomendados por el Ministerio de Salud en tiempos de pandemia. Todas las iniciativas llevadas a cabo en el auditorio del edificio cultural castreño requieren el Pase de Movilidad para sus asistentes, además de contar con aforo limitado de acuerdo a las normativas sanitarias por covid-19.",2022-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,21381550.0,chile,radiopudeto,http://www.pudeto.cl/?p=56198,ESSAL implementa alerta amarilla interna ante lluvias intensas que caerán este fin de semana.," Regiones de Los Ríos y Los Lagos, 31 diciembre 2021.- En alerta amarilla se encuentra la sanitaria ESSAL ante la alerta temprana preventiva decretada por la ONEMI con motivo del frente de mal tiempo que afectará este fin de semana a las regiones de Los Ríos y Los Lagos, y que traerá consigo una importante cantidad de agua caída. Ante esta situación, ESSAL dispuso la revisión extraordinaria de sus equipos en plantas de producción y tratamiento, reforzamiento de la atención telefónica a la comunidad, y generación periódica de informes internos. Esta alerta se extiende a contratistas y personal de apoyo para colaborar en eventuales incidencias. Las lluvias intensas pueden afectar el proceso productivo de agua potable ante los altos niveles de turbiedad que presentan en estos casos las fuentes de captación superficial, como ríos o lagos; así también, inciden en la activación de aliviaderos de emergencia ante el colapso del alcantarillado por el ingreso irregular de aguas lluvias. Por otra parte, desde la sanitaria hacen un llamado a la comunidad a utilizar adecuadamente el alcantarillado, no desechando por la taza del baño, pañales, toallitas húmedas, o mascarillas anti-COVID, ya que estos residuos provocan obstrucciones y posteriores rebalses de aguas servidas. Ante requerimientos desde ESSAL solicitan llamar al Fono Ayuda 600 401 4000. ",2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,21381564.0,chile,elinsular,https://elinsular.cl/noticias/chiloe/2022/01/05/presentan-a-profesionales-que-implementaran-centro-diurno-orientado-al-adulto-mayor-de-quinchao/,Presentan a profesionales que implementarán centro diurno orientado al adulto mayor de Quinchao,"El alcalde René Garcés declaró que “el centro diurno del adulto mayor ya se encuentra en condiciones de comenzar su implementación y funcionamiento, para lo cual se hizo un llamado a través de DIDECO y Gabinete, que hoy nos permite tener a los profesionales seleccionados para iniciar esta importante tarea”. La autoridad agregó que “de esta forma vamos a generar acciones en pro del adulto mayor que hoy no se están realizando en Quinchao, mediante un equipo interdisciplinario de psicóloga, kinesiólogo, terapeuta ocupacional y asistentes sociales, orientados a mejorar las condiciones de salud y bienestar de esa importante parte de nuestra comunidad”. El alcalde destacó además que “esperamos que el trabajo que desarrollen estos profesionales en Achao se traslade a los sectores rurales y las islas de la comuna, con el propósito de cumplir con los objetivos del centro, tanto en la promoción de los derechos de los adultos mayores, como en la orientación y educación para sus familiares y quienes cuiden de ellos”.",2022-01-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,21381524.0,chile,radiopudeto,http://www.pudeto.cl/?p=56203,MÁS DE MIL MILLONES DE PESOS SERÁN INVERTIDOS PARA DESARROLLO DE PROYECTO DE AGUA POTABLE RURAL DE ISLA ALAO.," Esta semana se aprobarán en el Gobierno regional los recursos que permitirán la ejecución del proyecto de agua potable rural de la isla Alao, de acuerdo a información entregada al alcalde René Garcés por el Consejero regional Nelson Águila.  Cabe señalar que el desarrollo de este proyecto permitirá que 140 familias y 8 equipamientos comunitarios de este sector de nuestra comuna cuenten con este vital elemento, mediante una inversión que alcanza los 1181 millones de pesos, provenientes de la dirección de obras hidráulicas del Ministerio de Obras Públicas. Por su parte, el consejero regional declaró que “el Gobierno regional ha declarado que una de sus prioridades será el desarrollo de los proyectos de agua urbana y potable, por lo que nos parece una muy buena noticia que la iniciativa que beneficia a los vecinos de Alao, sea tratada este martes en la comisión de infraestructura y el miércoles pase al pleno para su aprobación”. En este sentido, el alcalde destacó que “sin duda que éste es un proyecto emblemático por las necesidades de acceso de agua por las que han trabajado los vecinos de Alao, y estamos esperanzados en que se concreten rápidamente los pasos que permitan la concreción de esta iniciativa que significa que estas comunidades alejadas de nuestro archipiélago puedan contar con agua en sus hogares”. Garcés puntualizó que “los temas hídricos son de gran importancia para nuestra comuna, prueba de ello es que como municipio hemos llevado por nuestros propios medios agua a la isla Teuquelín, y apoyando las situaciones de escasez hídrica que ocurren en Quenac, Chequian y Matao”. Finalmente, el alcalde felicitó el avance de esta esperada iniciativa y señaló que uno de los objetivos de la actual gestión será el apoyo a las comunidades que se encuentran a la espera de acceder al suministro de agua en sus hogares a través de estos importantes proyectos y a las que se han visto afectadas por la escasez hídrica pronosticada para los próximos meses.",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,21382276.0,chile,elinsular,https://elinsular.cl/entretencion/2022/01/03/bestia-el-corto-chileno-que-esta-entre-los-finalistas-a-los-oscar-2022/,“Bestia”: El Corto chileno que está entre los finalistas a los Oscar 2022,"El cortometraje chileno “Bestia”, de Hugo Covarrubias, logro entrar en la preselección a Mejor Corto Animado para los próximos Premios Oscar. El pasado martes 21 de diciembre de 2021 , la Academia dio a conocer la lista corta de 10 categorías para su versión 2022, entre las que aparece la producción chilena que cuenta la historia de una agente de la policía secreta en la dictadura militar en Chile y de su relación con su perro y con sí misma. En caso de entrar en la terna final, el cortometraje chileno intentará seguir la historia iniciada por “Historia de un oso”, el cortometraje que en esa misma categoría le entregó a Chile su primer premio Oscar en 2016. Puedes ver el tráiler aquí: Vía sonarfm.cl",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,21382343.0,chile,elinsular,https://elinsular.cl/noticias/internacional/2022/01/03/omicron-5-datos-alentadores-sobre-la-nueva-variante/,Ómicron: 5 datos alentadores sobre la nueva variante,"Con 1,6 millones de personas contagiadas ayer por coronavirus, la pandemia por COVID-19 está lejos de terminarse. Y la variante Ómicron sigue aumentando el nivel de incertidumbre en los científicos y gobiernos que ven crecer las infecciones a diario en forma récord. Pese a esta mala noticia, hay 5 indicios que pueden ser esperanzadores a futuro para que la situación no empeore y nos permita ser optimistas en plena crisis sanitaria. Cada vez se suman más estudios científicos y estadísticos sobre esta variante del coronavirus más contagiosa, pero menos letal que el virus original. Los datos más contundentes provienen de África, donde la variante fue descubierta y donde registró niveles de contagios exponenciales. Allí, médicos de Sudáfrica informaron que los casos de COVID-19 atribuidos a la nueva variante Ómicron muestran en su mayoría síntomas leves. El doctor Unben Pillay, médico general en la provincia Gauteng, donde 81% de los casos nuevos se han reportado, indicó que ha presenciado un rápido aumento en nuevos casos de COVID-19 en los últimos 10 días y que hasta ahora han sido casos muy leves, donde los pacientes muestran signos similares a los de la influenza, tos seca, fiebre, sudores nocturnos y muchos dolores corporales. En general los síntomas son bastante similares a los que provocan las otras variantes, aunque en la mayoría de los casos detectados se ha observado que no presentaban pérdida de gusto ni olfato ni dificultad para respirar. Pablo Bonvehí, jefe de la Sección Infectología y Control de Infecciones en CEMIC indicó a Infobae que “respecto a los síntomas reportados, se describen como leves. Pero los datos provienen de pacientes jóvenes y esto no refleja el espectro completo de lo que produce esta variante. Se observaron síntomas gripales habituales y leves”. Además, una vez hospitalizadas, las personas infectadas con Ómicron tenían un riesgo reducido de enfermedad grave en comparación con las personas infectadas por Delta. En Sudáfrica se notifica un 65% menos de hospitalizaciones; en Escocia, un 60%; y en Inglaterra, un 40%. Según un reciente informe del Imperial College de Londres, las personas que contraen Ómicron tienen una menor probabilidad de necesitar atención hospitalaria en comparación con la variante delta. La Agencia de Seguridad Sanitaria del Reino Unido, en su informe de evaluación de riesgos para la variante, ya califica de “riesgo relativo moderado” la posibilidad de hospitalización por Ómicron, comparado con delta (aunque admite que todavía no hay datos sobre la gravedad una vez en el hospital o la mortalidad). La variante que se esparció ya a más de 100 países en el mundo, registra una disminución en las infecciones diarias. Noruega, Holanda, Bélgica, Alemania, Sudáfrica o Austria ya comenzaron a bajar el número de casos positivos. Si volvemos a observar a Sudáfrica, esta ha tenido un fuerte aumento exponencial acompañada por una caída brusca y rápida. Pero si nos fijamos en Sudáfrica, el efecto de Ómicron parece más evidente, con un aumento explosivo y exponencial y una caída también parece ser muy rápida. Algunos presagian que se esperan unas cuatro-cinco semanas de subida de casos hasta llegar al máximo y otros tantos días para su bajada, lo que constituye una buena noticia. Los infectólogos ya han advertido a la población que quienes tengan 2 dosis de vacuna frente al COVID están protegidas frente a la hospitalización, aunque hayan perdido parte de la protección frente a la hora de contraer la infección. Probablemente esto es debido a que la mayoría de las vacunas proporcionan una respuesta celular que no se ve afectada por esta variante. Varios estudios científicos demostraron que con el correr de los meses la inmunidad frente al SARS-CoV-2 decrece y la mayoría de los países decidieron aplicar terceras dosis o dosis de refuerzo, según la disposición de cada autoridad sanitaria. El año 2021 cerró con dos grandes noticias respecto a antivirales COVID de toma oral. La revista Science presentó en su portada al medicamento Paxlovid, un nuevo antiviral oral, inhibidor de la proteasa viral, con una capacidad de disminuir el riesgo de covid-19 grave en más de un 90%. Este antiviral ya ha sido aprobado por la FDA. El Paxlovid es un inhibidor de una de las proteasas del SARS-CoV-2, la denominada 3CL. El tratamiento se combina con otro inhibidor de las proteasas, el ritonavir, que ha sido empleado contra el VIH. Según experimentos en laboratorio efectuado en modelos celulares y en hámsters, la nueva variante Ómicron se multiplica menos en células pulmonares, lo cual podría ser indicativo de su menor virulencia. Vía infobae.com",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,21382374.0,chile,elinsular,https://elinsular.cl/noticias/los-lagos/2022/01/03/balance-positivo-tuvo-jornadas-musicales-educativas-de-la-corporacion-patagonia-musica/,Balance positivo tuvo jornadas musicales educativas de la Corporación Patagonia Música,"Como exitoso, motivador e integrador fue calificado el proyecto de charlas musicales desarrollado por jóvenes profesores en el sur de Chile y agrupados en la Corporación de Desarrollo Social Patagonia Música, que finalizó luego de 3 meses de actividades y que tuvo por objetivo promover la cultura y la formación en los escolares mediante formato online. La idea era potenciar las habilidades musicales de los menores que ya muestren talento para la ejecución de instrumentos de cuerda frotada, pero también aprovechar las potencialidades de los niños para desarrollar sus habilidades comunicativas, sociales y vocativas de comunas como las Islas Guaitecas, Ancud, Maullín, Cochamó y Puerto Montt. En las actividades se conectaron virtualmente los estudiantes para conocer más acerca de sus instrumentos a través de variadas charlas temáticas, acercar la música nacional a las nuevas generaciones y fomentar la lectoescritura musical desde una perspectiva didáctica. El profesor Ariel Sotomayor indicó que es muy grato ver el compromiso de los estudiantes para conectarse durante este tiempo movidos por el entusiasmo que le genera la música”, mientras Daniela Garai mencionó que “es muy importante potenciar espacios musicales dentro del aula como un motor que promueve las habilidades blandas en las y los estudiantes”. En la iniciativa también participaron las docentes Natalia Carrillo, Camila Pérez y Francisca Pérez y se desarrollaron a través de 18 charlas online, en el marco de la emergencia sanitaria, destacando sobre todo la creación de audiencias y generación de redes en el territorio. El proyecto fue financiado por el fondo para la música nacional del Ministerio de las Culturas Artes y Patrimonio. Alonso Ojeda, presidente de la Corporación, agradeció a los establecimientos que participaron Domingo Santa María, Colegio Salesiano, Escuela Las Conchillas, Escuela Juan Soler Manfredini, Liceo Melinka, Liceo el Pilar y la Escuela Pablo Neruda.",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
165,21382380.0,chile,elinsular,https://elinsular.cl/fogon-cultural/2022/01/03/juan-paulo-huirimilla-poeta/,"Juan Paulo Huirimilla, Poeta","Describe brevemente lo que es y ha sido tu trabajo como poeta. Bueno, el trabajo poético ha sido desarrollado desde la infancia, en la isla de Calbuco, leí parte de esa biblioteca pública, donada por los relegados, por lo que accedí a leer la novela rusa: Tosltoy, Dostovieski, Pasternack, Gorki y a sus poetas: Mayiakowki y Sergei Esenin.  Luego, estuve en una especie de taller con Clemente Riedemann, ese abuelo poético, me facilitó una antología de poesía armada por Erwin Díaz, De Parra hasta nuestros días, Confesiones de un Granuja. de Esenin, y Feliz Cumpleaños de la Muerte, de Corso. Como poeta cachorro, ingresé a estudiar Castellano a la Universidad de Los Lagos.  Ahí conocí al poeta Sergio Mansilla, del que aprendí mucho de literatura clásica española y de poesía latinomericana (Vallejo, Pasos, Martínez Rivas, Cardenal, Neruda) y de poetas universales como T.S.Eliot. Seguidamente conformamos un taller al que denominamos Latúe, en la misma universidad,  conformado por el mismo Sergio Mansilla, Enrique Valdés, Bernardo Colipán, Jorge Velásquez,  Héctot Véliz y  Roberto Chacana. Publicamos una revista denominada Wá. Y así, en mi calidad de isleño, me he identificado cultural y poéticamente con la literatura escrita en el sur de Chile/Mapuche y no mapuche y cómo esta dialoga con esos poetas griego como Seferis, Kavafis, Safo y Elytis. Cuenta cómo te iniciaste en la escritura. ¿Cuándo y cómo empezó a gustarte? Desde la infancia en la isla de Calbuco, como en séptimo básico más o menos, en la escuela Eulogio Goycolea Garay, escribí un poema de amor para mi compañera de banco. Un compañero lo leyó delante del curso, amuñó el manuscrito y lo arrojó por la ventana.  Cuando paso por ahí, siempre recuerdo ese trauma existencial. Bueno, después en el liceo o cuando íbamos a medio, a pescar merluza con don René Gallardo Argel, frente a la isla Queullin, siempre andaba de adolescente con libros y su libreta, sobre todo observando la y el mar de los antepasados. ¿De qué manera ha afectado la pandemia tu vida normal y tu trabajo creativo? Por un lado, no se ha podido relacionarse personalmente con la gente o los poetas, pero,  por otro lado, se ha armado una reflexión en torno a lo que pasa en el país, el mundo, y se ha revisado libros que por los tiempos de trabajo no habían sido leídos, en mi caso, la literatura Beat, y reescribir sobre todo los manuscritos que estaban en los archivos de la memoria. Describe cómo son tus días en este tiempo de coronavirus. ¿Escribes, no escribes? ¿Lees, qué lees, a qué hora? Se lee, escribe, reescribe, se trabaja on line y me arranco al campo a trabajo de la tierra (cercar, aporcar, sembrar, ayudar a vacunar, hacer chicha, despastar, echar tierra y conversar con los parientes). ¿Crees que cambiará algo el ambiente y el desarrollo de la actividad literaria en el sur de Chile cuando volvamos a la normalidad? ¿De qué manera? Deberíamos juntarnos para conversar y compartir lecturas e intercambiar libros, aunque la labor del poeta o escritor siempre ha estado en la soledad. ¿Qué lecturas/autores has retomado? ¿Qué aconsejarías leer en estos días? Releer a los poetas Chiloé sobre todo y a los poetas mapuche. Aunque uno a veces lee sicología (Lo inconsciente de Jung) y psiquiatría, como Lacan (Hablo a las Paredes). MI ABUELO Y YO Mi abuelo y yo somos dos seres parecidos y distantes a la vez Él tiene casi 100  y yo casi 50 años Él es más bajo y yo más alto Cuando llego a su casa ya tiene fuego y ha desayunado Siempre dice para qué hijito Él conversa del pasado y yo del presente que ya se fue Armo la vida con lo que él me dice Sembramos con las tías y parientes dice: -bruto para la pega- Su conversación es de sus trabajos en la cosecha en San Pablo Puerto Varas La marisca de ostras en Ancud El tepú en Rolecha Queten Lliguiman De sus parientes regados por las islas Playas y montes Mi abuelo y yo somos dos seres parecidos Él dirige el sembrado riega a nosotros sus semillas Con la palabra de hombre de verdad que es Un hombre isla de casi un siglo.  El Arte en Tiempo de Pandemia: Dr. Carlos Trujillo",2022-01-02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
166,21382509.0,chile,elinsular,https://elinsular.cl/noticias/chiloe/2022/01/03/queilen-proyectan-inversion-superior-a-los-7-mil-millones-de-pesos-durante-el-2022/,Queilen: proyectan inversión superior a los 7 mil millones de pesos durante el 2022,"El profesional explicó que en la parte que corresponde a los ingresos, estos se encuentran financiados en un monto cercano al 82% del total, por el aporte que entrega el Fondo Común Municipal que llega a las arcas municipales por medio de transferencias que realiza la Tesorería General de la República; lo que refleja en gran medida la dependencia que tiene el municipio por este concepto para poder subsistir día a día, ya que con los movimientos propios que generamos no podemos solventar mayores gastos. Con respecto a los gastos, la mayor parte corresponde a los recursos asignados al subtitulo 21 de gastos en personal con un monto de $1.341 millones (41% del total), con los cuales se encuentras financiadas las remuneraciones de los funcionarios de planta, contrata y honorarios. El segundo gasto mas importante corresponde al subtítulo 24 de las transferencias corrientes por $1.172 Millones (36% del total), en donde se incluyen los traspasos a la Corporación Municipal de Queilen con respecto a los servicios de Educación y Salud; posteriormente se encuentra el subtitulo 22 de Bienes y Servicios de Consumo con $654 Millones (20% del total). Si bien, no se dispone de gran cantidad de recursos propios, el municipio ha priorizado seguir manteniendo y en algunos casos aumentando los fondos para ayudas sociales y emprendimientos. CORPORACION MUNICIPAL Por su parte Francisco Calisto Mansilla, Director de Administración y Finanzas de la Corporación Municipal explicó lo siguiente: “Contamos con un presupuesto anual de más de 4 mil millones de pesos para el 2022, de los cuales 3 mil millones corresponde al área de educación y mil millones al área de salud. Estos recursos son destinados para cubrir las necesidades de nuestros estudiantes de la comuna, los cuales son entregados a través de los establecimientos educacionales para compra de insumos necesarios y el correcto funcionamiento de los establecimientos, además de la contratación de diferentes servicios como por ejemplo el transporte escolar, el cual va en directo beneficio la comunidad educativa en post de fortalecer la educación integral acorde a las necesidades educativas de los estudiantes. En cuanto a salud los recursos son destinados a la prestación de servicios a la población rural de la comuna para cubrir necesidades varias, las cuales están vinculados a diferentes programas de atención primaria como por ejemplo programas cardiovasculares, programas dentales, programas de salud mental, rehabilitación, vacunación, establecimientos de salud rural, entre otros”. Subrayó el funcionario. Para finalizar el Alcalde de la comuna, Marcos Vargas Oyarzún, destacó el trabajo del equipo municipal y los nuevos desafíos para este nuevo año: “Quiero a través de este medio felicitar y reconocer públicamente a cada uno de los funcionarios municipales que hoy orgullosamente dirijo. Una buena base financiera sin duda alguna nos permite desarrollar por ejemplo una mejor cartera de proyectos de inversión municipales y sectoriales, más allá de la que estoy seguro seremos capaces de atraer para el desarrollo de nuestra comuna.Nos sentirnos orgullosos de lo realizado, y de lo que vendrá, en verdad, de todo lo que como equipo hemos alcanzado, y que esperamos se replique en términos similares si Dios quiere este año 2022”. Puntualizó el edil queilino.",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,21382557.0,chile,elinsular,https://elinsular.cl/noticias/chiloe/2022/01/03/municipio-toma-acciones-de-escasez-hidrica/,Municipio toma acciones ante escasez hídrica,"En este sentido, la autoridad declaró que “para nosotros este es un tema muy preocupante, ya que la comunidad de Teuquelín sufrió el secado de un pozo, lo que provocó que nuestras vecinas y vecinos de este alejado sector se quedaran sin agua, lo que nos hizo programar el arriendo de un transbordador para envío de siete mil litros agua y de esta forma poder generar el llenado de su estanque”. Garcés añadió que “a partir de enero vamos a contar con un camión aljibe para cumplir con las necesidades de agua del sector rural de Chequiam y Cohem, y la contratación de otros medios de transporte para la distribución del vital elemento a adultos mayores en las islas de Alao y Chaulinec”. El alcalde subrayó que de manera paralela se ha estado trabajando con la ONEMI regional, con el propósito de instalar plantas desalinizadoras de agua para dar solución más definitiva a la comunidad de isla Teuquelín. Cabe señalar que en una reciente visita a la comuna, el director regional de la ONEMI, Alejandro Vergés, indicó que “la dirección meteorológica de Chile ha previsto que en los meses de enero, febrero y marzo del próximo año, y con mayor influencia del fenómeno de la niña, van a ocurrir situaciones de mayor falta de humedad, menos precipitaciones y situaciones de viento que van a favorecer la falta de agua, en especial en sectores rurales”. El alcalde René Garcés finalizó agregando que “nuestra prioridad es poder llevar una solución a las comunidades que se encuentran sufriendo los inconvenientes de falta de agua, como lo hemos estado realizando en los sectores de Chequián, Cohem y Matao y que seguiremos haciendo en los lugares que lo requieran”.",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,21382608.0,chile,elinsular,https://elinsular.cl/noticias/chiloe/2022/01/03/vecinos-de-curaco-de-velez-podran-acceder-a-optica-y-farmacia-popular-de-castro/,Vecinos de Curaco de Vélez podrán acceder a Óptica y Farmacia Popular de Castro,"Con el objetivo de acercar nuevos beneficios a la comuna de Curaco de Vélez, la alcaldesa Javiera Yáñez Rebolledo sostuvo hace poco una reunión de trabajo con el alcalde Juan Eduardo Vera para afinar los detalles de un convenio de colaboración con el cual los curacanos podrán tener acceso a medicamentos y lentes a precios justos en la Farmacia y Óptica Popular de Castro. Al respecto la alcaldesa Yáñez destacó que es una excelente noticia para los habitantes de su comuna y recordó que esta es una alianza municipal que se viene gestando hace bastante tiempo. “En lo próximo firmaremos un convenio que permitirá que las vecinas y vecinos de Curaco de Vélez puedan acceder a la Farmacia y Óptica Popular. Para nosotros como comuna pequeña no es viable económicamente sostener este tipo de gastos, por eso agradezco la voluntad de Juan Eduardo Vera que posibilitará acercar estos beneficios a nuestros residentes”, sostuvo tras el encuentro la jefa comunal. Referente a esto el alcalde Vera enfatizó que esta alianza es parte de la solidaridad municipal que deben tener las comunas del archipiélago. “Una gran noticia que hemos venido trabajando hace varios meses en torno a lo que es la Farmacia y Óptica Popular, por eso quiero señalar a Javiera y a los vecinos de Curaco que vamos a firmar en los próximos días un convenio de colaboración mutua lo cual facilitará que puedan tener acceso a la Óptica y Farmacia Popular que tenemos como municipio de Castro. Esta ayuda permite seguir fortaleciendo los lazos de colaboración que debemos tener siempre los municipios chilotes”, indicó Vera.",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
169,21382755.0,chile,seminariolocal,https://www.semanariolocal.cl/archivos/3822,Cómo elegir un buen colchón que brinde la máxima comodidad posible,"El colchón en el que dormimos todas las noches es una parte fundamental de nuestra calidad de vida, ya que determina la salud de nuestra espalda y, asimismo, al dormir bien, estamos alargando nuestra esperanza de vida. Además de que también un buen sueño puede influir en la forma en la que nos encontramos durante nuestro día a día y puede cambiar algunos factores como nuestro desempeño en el trabajo y en las tareas de exigencia mental y física. Es por estos motivos que, para elegir un buen colchón, es necesario contar con algunas consideraciones que nos ayudarán a comprar la mejor opción que nos permita nuestro presupuesto y que se acomode a nuestras preferencias. Así como también les ayudará a saber mucho más al respecto de la forma en la que se amolda el cuerpo al dormir todas las noches y qué impacto puede tener esto en nuestra salud. En general, hay muchas características a partir de la cuales se pueden clasificar los colchones y, asimismo, hay una gran variedad de materiales en los que se fabrican los colchones, por lo que es necesario tomar un criterio específico para poder determinar con mayor precisión la forma en la que vamos a elegirlos. Es por este motivo que, en primer lugar, vamos a considerar el tamaño que poseen: Este factor es fundamental para poder determinar correctamente el tipo de ropa de cama que van a utilizar, asimismo. Por lo que cambia no sólo el valor del colchón y de la cama que compren, sino que también todos los demás accesorios y elementos. Así como también las almohadas, entre otras cosas. Otro factor muy importante que deberían tener en cuenta al momento de elegir un colchón es el tipo de relleno que emplea. A partir de este aspecto, pueden tener un mejor sueño y, asimismo, se determina la vida útil del colchón, ya que hay algunos sistemas que son más convenientes y resistentes que otros. A continuación, les mostramos un listado con los que consideramos los más importantes: Según sus preferencias y las recomendaciones de salud que tengan, pueden elegir un material u otro. Aunque también hay varios modelos que son híbridos e incorporan varias tecnologías de forma simultánea. Por ejemplo, hay modelos Premium que son tope de gama y que cuentan con la tecnología del marco de acero, los resortes individuales aislados y una capa de espuma de alta densidad para brindar mayor firmeza. Por lo que resulta una opción, sin lugar a dudas, destacable. Por su parte, también es importante la tela del recubrimiento, en la que la mejor opción es el látex, ya que repele a los ácaros. Además de que también es una excelente alternativa buscar colchones con frisado, es decir, con costuras de alta resistencia en la superficie y en los bordes. En conclusión, hay muchas opciones disponibles en el mercado para quienes quieren cambiar de colchón. Nuestra recomendación es que busquen la mejor opción que les permita su presupuesto, ya que es un producto que puede cambiar su calidad de vida rotundamente. Así como también les recomendamos los colchones de mayor firmeza a fin de cuidar la salud de sus espaldas.",2022-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
